fid,samp,mass,vv,tlh,tdh,trh,path,t2,tmax,gear,replicate,mod,hi,NJ,may,jun,july,aug,year,time
305,51,0.00001,2,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,2
306,51,0.000001,2,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,2
307,52,0.1,3,3,3,3,3,0,0,1,4,0,0,0,0,1,0,0,0,2
308,52,0.01,3,3,3,2,3,0,0,1,4,0,0,0,0,1,0,0,0,2
309,52,0.001,3,3,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,2
310,52,0.0001,3,3,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,2
311,52,0.00001,3,3,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,2
312,52,0.000001,1,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,2
313,53,0.1,3,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2
314,53,0.01,3,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2
315,53,0.001,3,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2
316,53,0.0001,3,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2
317,53,0.00001,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2
318,53,0.000001,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,0,0,0,2
319,54,0.1,3,3,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,2
320,54,0.01,3,3,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2
321,54,0.001,3,3,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2
322,54,0.0001,3,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2
323,54,0.00001,2,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2
324,54,0.000001,NA,NA,NA,NA,0,0,0,0,2,0,0,0,0,1,0,0,0,2
325,55,0.1,3,3,0,1,1,0,0,0,3,0,0,0,0,1,0,0,0,2
326,55,0.01,3,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,2
327,55,0.001,3,2,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,2
328,55,0.0001,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,2
329,55,0.00001,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,2
330,55,0.000001,NA,NA,NA,NA,0,0,0,0,3,0,0,0,0,1,0,0,0,2
331,56,0.1,3,3,1,2,2,0,0,0,4,0,0,0,0,1,0,0,0,2
332,56,0.01,3,3,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,2
333,56,0.001,3,3,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,2
334,56,0.0001,3,2,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,2
335,56,0.00001,NA,NA,NA,NA,0,0,0,0,4,0,0,0,0,1,0,0,0,2
336,56,0.000001,NA,NA,NA,NA,0,0,0,0,4,0,0,0,0,1,0,0,0,2
337,57,0.1,3,3,3,1,3,1,0,1,1,0,0,0,0,1,0,0,0,2
338,57,0.01,3,3,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,2
339,57,0.001,3,3,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,2
340,57,0.0001,3,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,2
341,57,0.00001,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,2
342,57,0.000001,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,2
343,58,0.1,3,3,3,3,3,1,0,1,2,0,0,0,0,1,0,0,0,2
344,58,0.01,3,3,3,0,3,1,0,1,2,0,0,0,0,1,0,0,0,2
345,58,0.001,3,3,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,2
346,58,0.0001,3,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,2
347,58,0.00001,3,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,2
348,58,0.000001,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,2
349,59,0.1,3,3,3,1,3,1,0,1,3,0,0,0,0,1,0,0,0,2
350,59,0.01,3,3,1,0,1,1,0,1,3,0,0,0,0,1,0,0,0,2
351,59,0.001,3,3,2,0,2,1,0,1,3,0,0,0,0,1,0,0,0,2
352,59,0.0001,3,2,0,0,0,1,0,1,3,0,0,0,0,1,0,0,0,2
353,59,0.00001,3,1,0,0,0,1,0,1,3,0,0,0,0,1,0,0,0,2
354,59,0.000001,1,0,0,0,0,1,0,1,3,0,0,0,0,1,0,0,0,2
355,60,0.1,3,3,2,0,2,1,0,1,4,0,0,0,0,1,0,0,0,2
356,60,0.01,3,3,2,0,2,1,0,1,4,0,0,0,0,1,0,0,0,2
357,60,0.001,3,3,0,0,0,1,0,1,4,0,0,0,0,1,0,0,0,2
358,60,0.0001,3,0,0,0,0,1,0,1,4,0,0,0,0,1,0,0,0,2
359,60,0.00001,2,0,0,0,0,1,0,1,4,0,0,0,0,1,0,0,0,2
360,60,0.000001,2,0,0,0,0,1,0,1,4,0,0,0,0,1,0,0,0,2
361,61,0.1,3,3,3,2,3,1,0,0,1,0,0,0,0,1,0,0,0,2
362,61,0.01,3,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2
363,61,0.001,3,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2
364,61,0.0001,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2
365,61,0.00001,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2
366,61,0.000001,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2
367,62,0.1,3,3,3,1,3,1,0,0,2,0,0,0,0,1,0,0,0,2
368,62,0.01,3,3,1,1,1,1,0,0,2,0,0,0,0,1,0,0,0,2
369,62,0.001,3,3,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,2
370,62,0.0001,3,1,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,2
371,62,0.00001,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,2
372,62,0.000001,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,2
373,63,0.1,3,3,3,2,3,1,0,0,3,0,0,0,0,1,0,0,0,2
374,63,0.01,3,3,1,0,1,1,0,0,3,0,0,0,0,1,0,0,0,2
375,63,0.001,3,3,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,2
376,63,0.0001,3,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,2
377,63,0.00001,1,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,2
378,63,0.000001,2,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,2
379,64,0.1,3,3,1,0,1,1,0,0,4,0,0,0,0,1,0,0,0,2
380,64,0.01,3,3,2,0,2,1,0,0,4,0,0,0,0,1,0,0,0,2
381,64,0.001,3,2,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,2
382,64,0.0001,3,1,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,2
383,64,0.00001,2,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,2
384,64,0.000001,0,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,2
385,65,0.1,3,3,3,0,3,0,0,1,1,1,0,0,0,1,0,0,0,2
386,65,0.01,3,3,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,2
387,65,0.001,3,3,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,2
388,65,0.0001,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,2
389,65,0.00001,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,2
390,65,0.000001,NA,NA,NA,NA,0,0,0,1,1,1,0,0,0,1,0,0,0,2
391,66,0.1,3,3,3,0,3,0,0,1,2,1,0,0,0,1,0,0,0,2
392,66,0.01,3,3,0,1,1,0,0,1,2,1,0,0,0,1,0,0,0,2
393,66,0.001,3,3,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,2
394,66,0.0001,3,2,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,2
395,66,0.00001,0,1,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,2
396,66,0.000001,NA,NA,NA,NA,0,0,0,1,2,1,0,0,0,1,0,0,0,2
397,67,0.1,3,3,3,0,3,0,0,1,3,1,0,0,0,1,0,0,0,2
398,67,0.01,3,3,1,1,1,0,0,1,3,1,0,0,0,1,0,0,0,2
399,67,0.001,3,3,0,0,0,0,0,1,3,1,0,0,0,1,0,0,0,2
400,67,0.0001,2,3,0,0,0,0,0,1,3,1,0,0,0,1,0,0,0,2
401,67,0.00001,NA,NA,NA,NA,0,0,0,1,3,1,0,0,0,1,0,0,0,2
402,67,0.000001,NA,NA,NA,NA,0,0,0,1,3,1,0,0,0,1,0,0,0,2
403,68,0.1,3,3,3,1,3,0,0,1,4,1,0,0,0,1,0,0,0,2
404,68,0.01,3,3,1,0,1,0,0,1,4,1,0,0,0,1,0,0,0,2
405,68,0.001,3,3,0,0,0,0,0,1,4,1,0,0,0,1,0,0,0,2
406,68,0.0001,2,3,0,0,0,0,0,1,4,1,0,0,0,1,0,0,0,2
407,68,0.00001,0,2,0,0,0,0,0,1,4,1,0,0,0,1,0,0,0,2
408,68,0.000001,NA,NA,NA,NA,0,0,0,1,4,1,0,0,0,1,0,0,0,2
409,69,0.1,3,3,3,0,3,0,0,0,1,1,0,0,0,1,0,0,0,2
410,69,0.01,3,3,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,2
411,69,0.001,3,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2
412,69,0.0001,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2
413,69,0.00001,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2
414,69,0.000001,NA,NA,NA,NA,0,0,0,0,1,1,0,0,0,1,0,0,0,2
415,70,0.1,3,3,2,3,3,0,0,0,2,1,0,0,0,1,0,0,0,2
416,70,0.01,3,3,0,2,2,0,0,0,2,1,0,0,0,1,0,0,0,2
417,70,0.001,3,3,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,2
418,70,0.0001,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,2
419,70,0.00001,NA,NA,NA,NA,0,0,0,0,2,1,0,0,0,1,0,0,0,2
420,70,0.000001,NA,NA,NA,NA,0,0,0,0,2,1,0,0,0,1,0,0,0,2
421,71,0.1,3,3,3,1,3,0,0,0,3,1,0,0,0,1,0,0,0,2
422,71,0.01,3,3,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,2
423,71,0.001,3,3,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,2
424,71,0.0001,2,1,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,2
425,71,0.00001,NA,NA,NA,NA,0,0,0,0,3,1,0,0,0,1,0,0,0,2
426,71,0.000001,NA,NA,NA,NA,0,0,0,0,3,1,0,0,0,1,0,0,0,2
427,72,0.1,3,3,3,1,3,0,0,0,4,1,0,0,0,1,0,0,0,2
428,72,0.01,3,3,2,0,2,0,0,0,4,1,0,0,0,1,0,0,0,2
429,72,0.001,3,3,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,2
430,72,0.0001,0,3,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,2
431,72,0.00001,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,2
432,72,0.000001,NA,NA,NA,NA,0,0,0,0,4,1,0,0,0,1,0,0,0,2
433,73,0.1,3,3,3,3,3,1,0,1,1,1,0,0,0,1,0,0,0,2
434,73,0.01,3,3,2,0,2,1,0,1,1,1,0,0,0,1,0,0,0,2
435,73,0.001,3,3,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,2
436,73,0.0001,1,3,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,2
437,73,0.00001,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,2
438,73,0.000001,NA,NA,NA,NA,0,1,0,1,1,1,0,0,0,1,0,0,0,2
439,74,0.1,3,3,3,2,3,1,0,1,2,1,0,0,0,1,0,0,0,2
440,74,0.01,3,3,0,0,0,1,0,1,2,1,0,0,0,1,0,0,0,2
441,74,0.001,3,3,0,0,0,1,0,1,2,1,0,0,0,1,0,0,0,2
442,74,0.0001,3,1,0,0,0,1,0,1,2,1,0,0,0,1,0,0,0,2
443,74,0.00001,0,0,0,0,0,1,0,1,2,1,0,0,0,1,0,0,0,2
444,74,0.000001,NA,NA,NA,NA,0,1,0,1,2,1,0,0,0,1,0,0,0,2
445,75,0.1,3,3,3,1,3,1,0,1,3,1,0,0,0,1,0,0,0,2
446,75,0.01,3,3,0,0,0,1,0,1,3,1,0,0,0,1,0,0,0,2
447,75,0.001,3,3,0,0,0,1,0,1,3,1,0,0,0,1,0,0,0,2
448,75,0.0001,3,3,0,0,0,1,0,1,3,1,0,0,0,1,0,0,0,2
449,75,0.00001,0,2,0,0,0,1,0,1,3,1,0,0,0,1,0,0,0,2
450,75,0.000001,NA,NA,NA,NA,0,1,0,1,3,1,0,0,0,1,0,0,0,2
451,76,0.1,3,3,3,2,3,1,0,1,4,1,0,0,0,1,0,0,0,2
452,76,0.01,3,3,2,0,2,1,0,1,4,1,0,0,0,1,0,0,0,2
453,76,0.001,3,3,0,0,0,1,0,1,4,1,0,0,0,1,0,0,0,2
454,76,0.0001,2,3,0,0,0,1,0,1,4,1,0,0,0,1,0,0,0,2
455,76,0.00001,2,2,0,0,0,1,0,1,4,1,0,0,0,1,0,0,0,2
456,76,0.000001,NA,NA,NA,NA,0,1,0,1,4,1,0,0,0,1,0,0,0,2
457,77,0.1,3,3,3,1,3,1,0,0,1,1,0,0,0,1,0,0,0,2
458,77,0.01,3,3,2,0,2,1,0,0,1,1,0,0,0,1,0,0,0,2
459,77,0.001,3,3,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,2
460,77,0.0001,2,2,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,2
461,77,0.00001,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,2
462,77,0.000001,NA,NA,NA,NA,0,1,0,0,1,1,0,0,0,1,0,0,0,2
463,78,0.1,3,3,3,2,3,1,0,0,2,1,0,0,0,1,0,0,0,2
464,78,0.01,3,3,0,2,2,1,0,0,2,1,0,0,0,1,0,0,0,2
465,78,0.001,3,3,0,0,0,1,0,0,2,1,0,0,0,1,0,0,0,2
466,78,0.0001,3,2,0,0,0,1,0,0,2,1,0,0,0,1,0,0,0,2
467,78,0.00001,0,1,0,0,0,1,0,0,2,1,0,0,0,1,0,0,0,2
468,78,0.000001,NA,NA,NA,NA,0,1,0,0,2,1,0,0,0,1,0,0,0,2
469,79,0.1,3,3,3,0,3,1,0,0,3,1,0,0,0,1,0,0,0,2
470,79,0.01,3,3,3,0,3,1,0,0,3,1,0,0,0,1,0,0,0,2
471,79,0.001,3,3,0,1,1,1,0,0,3,1,0,0,0,1,0,0,0,2
472,79,0.0001,3,2,0,0,0,1,0,0,3,1,0,0,0,1,0,0,0,2
473,79,0.00001,NA,NA,NA,NA,0,1,0,0,3,1,0,0,0,1,0,0,0,2
474,79,0.000001,NA,NA,NA,NA,0,1,0,0,3,1,0,0,0,1,0,0,0,2
475,80,0.1,3,3,3,0,3,1,0,0,4,1,0,0,0,1,0,0,0,2
476,80,0.01,3,3,2,0,2,1,0,0,4,1,0,0,0,1,0,0,0,2
477,80,0.001,3,3,0,0,0,1,0,0,4,1,0,0,0,1,0,0,0,2
478,80,0.0001,1,3,0,0,0,1,0,0,4,1,0,0,0,1,0,0,0,2
479,80,0.00001,0,1,0,0,0,1,0,0,4,1,0,0,0,1,0,0,0,2
480,80,0.000001,NA,NA,NA,NA,0,1,0,0,4,1,0,0,0,1,0,0,0,2
481,81,0.1,0,3,2,0,2,0,0,1,1,0,1,0,0,1,0,0,0,2
482,81,0.01,0,2,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,2
483,81,0.001,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,2
484,81,0.0001,NA,NA,NA,NA,0,0,0,1,1,0,1,0,0,1,0,0,0,2
485,81,0.00001,NA,NA,NA,NA,0,0,0,1,1,0,1,0,0,1,0,0,0,2
486,81,0.000001,NA,NA,NA,NA,0,0,0,1,1,0,1,0,0,1,0,0,0,2
487,82,0.1,3,3,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,2
488,82,0.01,0,3,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,2
489,82,0.001,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,2
490,82,0.0001,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,2
491,82,0.00001,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,2
492,82,0.000001,NA,NA,NA,NA,0,0,0,1,2,0,1,0,0,1,0,0,0,2
493,83,0.1,1,3,0,0,0,0,0,1,3,0,1,0,0,1,0,0,0,2
494,83,0.01,0,3,0,0,0,0,0,1,3,0,1,0,0,1,0,0,0,2
495,83,0.001,0,0,0,0,0,0,0,1,3,0,1,0,0,1,0,0,0,2
496,83,0.0001,0,1,0,0,0,0,0,1,3,0,1,0,0,1,0,0,0,2
497,83,0.00001,NA,NA,NA,NA,0,0,0,1,3,0,1,0,0,1,0,0,0,2
498,83,0.000001,NA,NA,NA,NA,0,0,0,1,3,0,1,0,0,1,0,0,0,2
499,84,0.1,1,3,0,0,0,0,0,1,4,0,1,0,0,1,0,0,0,2
500,84,0.01,0,2,0,0,0,0,0,1,4,0,1,0,0,1,0,0,0,2
501,84,0.001,1,0,0,0,0,0,0,1,4,0,1,0,0,1,0,0,0,2
502,84,0.0001,NA,NA,NA,NA,0,0,0,1,4,0,1,0,0,1,0,0,0,2
503,84,0.00001,NA,NA,NA,NA,0,0,0,1,4,0,1,0,0,1,0,0,0,2
504,84,0.000001,NA,NA,NA,NA,0,0,0,1,4,0,1,0,0,1,0,0,0,2
505,85,0.1,1,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2
506,85,0.01,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2
507,85,0.001,1,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2
508,85,0.0001,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2
509,85,0.00001,NA,NA,NA,NA,0,0,0,0,1,0,1,0,0,1,0,0,0,2
510,85,0.000001,NA,NA,NA,NA,0,0,0,0,1,0,1,0,0,1,0,0,0,2
511,86,0.1,3,3,1,0,1,0,0,0,2,0,1,0,0,1,0,0,0,2
512,86,0.01,1,2,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,2
513,86,0.001,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,2
514,86,0.0001,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,2
515,86,0.00001,NA,NA,NA,NA,0,0,0,0,2,0,1,0,0,1,0,0,0,2
516,86,0.000001,NA,NA,NA,NA,0,0,0,0,2,0,1,0,0,1,0,0,0,2
517,87,0.1,1,3,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,2
518,87,0.01,0,1,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,2
519,87,0.001,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,2
520,87,0.0001,0,2,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,2
521,87,0.00001,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,2
522,87,0.000001,NA,NA,NA,NA,0,0,0,0,3,0,1,0,0,1,0,0,0,2
523,88,0.1,0,3,1,0,1,0,0,0,4,0,1,0,0,1,0,0,0,2
524,88,0.01,1,3,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,2
525,88,0.001,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,2
526,88,0.0001,0,1,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,2
527,88,0.00001,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,2
528,88,0.000001,NA,NA,NA,NA,0,0,0,0,4,0,1,0,0,1,0,0,0,2
529,89,0.1,2,3,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,2
530,89,0.01,0,3,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,2
531,89,0.001,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,2
532,89,0.0001,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,2
533,89,0.00001,NA,NA,NA,NA,0,1,0,1,1,0,1,0,0,1,0,0,0,2
534,89,0.000001,NA,NA,NA,NA,0,1,0,1,1,0,1,0,0,1,0,0,0,2
535,90,0.1,2,3,0,0,0,1,0,1,2,0,1,0,0,1,0,0,0,2
536,90,0.01,1,3,0,0,0,1,0,1,2,0,1,0,0,1,0,0,0,2
537,90,0.001,0,0,0,0,0,1,0,1,2,0,1,0,0,1,0,0,0,2
538,90,0.0001,1,1,0,0,0,1,0,1,2,0,1,0,0,1,0,0,0,2
539,90,0.00001,NA,NA,NA,NA,0,1,0,1,2,0,1,0,0,1,0,0,0,2
540,90,0.000001,NA,NA,NA,NA,0,1,0,1,2,0,1,0,0,1,0,0,0,2
541,91,0.1,1,3,3,0,3,1,0,1,3,0,1,0,0,1,0,0,0,2
542,91,0.01,0,3,2,1,2,1,0,1,3,0,1,0,0,1,0,0,0,2
543,91,0.001,0,0,0,0,0,1,0,1,3,0,1,0,0,1,0,0,0,2
544,91,0.0001,0,0,0,0,0,1,0,1,3,0,1,0,0,1,0,0,0,2
545,91,0.00001,NA,NA,NA,NA,0,1,0,1,3,0,1,0,0,1,0,0,0,2
546,91,0.000001,NA,NA,NA,NA,0,1,0,1,3,0,1,0,0,1,0,0,0,2
547,92,0.1,2,3,0,1,1,1,0,1,4,0,1,0,0,1,0,0,0,2
548,92,0.01,0,3,0,0,0,1,0,1,4,0,1,0,0,1,0,0,0,2
549,92,0.001,0,1,0,0,0,1,0,1,4,0,1,0,0,1,0,0,0,2
550,92,0.0001,NA,NA,NA,NA,0,1,0,1,4,0,1,0,0,1,0,0,0,2
551,92,0.00001,NA,NA,NA,NA,0,1,0,1,4,0,1,0,0,1,0,0,0,2
552,92,0.000001,NA,NA,NA,NA,0,1,0,1,4,0,1,0,0,1,0,0,0,2
553,93,0.1,2,3,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,2
554,93,0.01,2,3,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,2
555,93,0.001,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,2
556,93,0.0001,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,2
557,93,0.00001,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,2
558,93,0.000001,NA,NA,NA,NA,0,1,0,0,1,0,1,0,0,1,0,0,0,2
559,94,0.1,1,3,0,1,1,1,0,0,2,0,1,0,0,1,0,0,0,2
560,94,0.01,0,3,0,0,0,1,0,0,2,0,1,0,0,1,0,0,0,2
561,94,0.001,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0,0,0,2
562,94,0.0001,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0,0,0,2
563,94,0.00001,NA,NA,NA,NA,0,1,0,0,2,0,1,0,0,1,0,0,0,2
564,94,0.000001,NA,NA,NA,NA,0,1,0,0,2,0,1,0,0,1,0,0,0,2
565,95,0.1,3,3,1,0,1,1,0,0,3,0,1,0,0,1,0,0,0,2
566,95,0.01,0,3,0,0,0,1,0,0,3,0,1,0,0,1,0,0,0,2
567,95,0.001,1,0,0,0,0,1,0,0,3,0,1,0,0,1,0,0,0,2
568,95,0.0001,1,0,0,0,0,1,0,0,3,0,1,0,0,1,0,0,0,2
569,95,0.00001,0,0,0,0,0,1,0,0,3,0,1,0,0,1,0,0,0,2
570,95,0.000001,NA,NA,NA,NA,0,1,0,0,3,0,1,0,0,1,0,0,0,2
571,96,0.1,1,3,1,0,1,1,0,0,4,0,1,0,0,1,0,0,0,2
572,96,0.01,2,3,0,0,0,1,0,0,4,0,1,0,0,1,0,0,0,2
573,96,0.001,0,1,0,0,0,1,0,0,4,0,1,0,0,1,0,0,0,2
574,96,0.0001,0,0,0,0,0,1,0,0,4,0,1,0,0,1,0,0,0,2
575,96,0.00001,NA,NA,NA,NA,0,1,0,0,4,0,1,0,0,1,0,0,0,2
576,96,0.000001,NA,NA,NA,NA,0,1,0,0,4,0,1,0,0,1,0,0,0,2
577,97,0.1,3,3,1,2,2,0,0,1,1,0,0,0,0,0,1,0,0,3
578,97,0.01,3,3,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,3
579,97,0.001,3,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3
580,97,0.0001,3,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3
581,97,0.00001,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3
582,97,0.000001,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3
583,98,0.1,3,3,0,3,3,0,0,1,2,0,0,0,0,0,1,0,0,3
584,98,0.01,3,3,0,2,2,0,0,1,2,0,0,0,0,0,1,0,0,3
585,98,0.001,3,2,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,3
586,98,0.0001,3,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,3
587,98,0.00001,3,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,3
588,98,0.000001,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,3
589,99,0.1,3,3,2,1,2,0,0,1,3,0,0,0,0,0,1,0,0,3
590,99,0.01,3,3,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,3
591,99,0.001,3,3,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,3
592,99,0.0001,3,1,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,3
593,99,0.00001,3,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,3
594,99,0.000001,2,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,3
595,100,0.1,3,3,3,2,3,0,0,1,4,0,0,0,0,0,1,0,0,3
596,100,0.01,3,3,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,3
597,100,0.001,3,3,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,3
598,100,0.0001,3,1,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,3
599,100,0.00001,3,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,3
600,100,0.000001,NA,NA,NA,NA,0,0,0,1,4,0,0,0,0,0,1,0,0,3
601,101,0.1,3,3,2,3,3,0,0,0,1,0,0,0,0,0,1,0,0,3
602,101,0.01,3,3,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,3
603,101,0.001,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3
604,101,0.0001,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3
605,101,0.00001,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3
606,101,0.000001,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,1,0,0,3
607,102,0.1,3,3,3,3,3,0,0,0,2,0,0,0,0,0,1,0,0,3
608,102,0.01,3,3,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,3
609,102,0.001,3,2,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,3
610,102,0.0001,3,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3
611,102,0.00001,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3
612,102,0.000001,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3
