fid,new.fid,month,year,site,water,new.water,mass,turb,vvha,pilf,tlh,tdh,trh,path,temp,sal,stan.temp,old.water.id,new.water.id,water.vvha,water.plif,log.vvha,log.pilf,stan.vvha,stan.pilf,,,,,,,
114,52,5,2014,4,29,14,1.0E-04,0,0,0,0,0,0,0,16,34,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
114,52,5,2014,4,29,14,1.0E-05,0,0,0,0,0,0,0,16,34,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
114,52,5,2014,4,29,14,1.0E-06,0,0,0,0,0,0,0,16,34,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
115,53,5,2014,4,29,14,1.0E-01,3,0,0,0,0,0,0,16,34,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
115,53,5,2014,4,29,14,1.0E-02,3,0,0,0,0,0,0,16,34,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
115,53,5,2014,4,29,14,1.0E-03,0,0,0,0,0,0,0,16,34,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
115,53,5,2014,4,29,14,1.0E-04,0,0,0,0,0,0,0,16,34,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
115,53,5,2014,4,29,14,1.0E-05,0,0,0,0,0,0,0,16,34,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
115,53,5,2014,4,29,14,1.0E-06,0,0,0,0,0,0,0,16,34,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
116,54,5,2014,4,29,14,1.0E-01,3,0,0,0,0,0,0,16,34,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
116,54,5,2014,4,29,14,1.0E-02,1,0,0,0,0,0,0,16,34,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
116,54,5,2014,4,29,14,1.0E-03,0,0,0,0,0,0,0,16,34,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
116,54,5,2014,4,29,14,1.0E-04,0,0,0,0,0,0,0,16,34,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
116,54,5,2014,4,29,14,1.0E-05,0,0,0,0,0,0,0,16,34,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
116,54,5,2014,4,29,14,1.0E-06,0,0,0,0,0,0,0,16,34,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
117,55,5,2014,1,30,15,1.0E-01,3,3,3,0,0,0,0,21,7,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
117,55,5,2014,1,30,15,1.0E-02,3,3,2,0,0,0,0,21,7,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
117,55,5,2014,1,30,15,1.0E-03,3,1,0,0,0,0,0,21,7,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
117,55,5,2014,1,30,15,1.0E-04,3,0,0,0,0,0,0,21,7,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
117,55,5,2014,1,30,15,1.0E-05,0,0,0,0,0,0,0,21,7,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
117,55,5,2014,1,30,15,1.0E-06,0,0,0,0,0,0,0,21,7,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
118,56,5,2014,1,30,15,1.0E-01,3,3,3,2,0,0,0,21,7,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
118,56,5,2014,1,30,15,1.0E-02,3,3,3,2,0,0,0,21,7,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
118,56,5,2014,1,30,15,1.0E-03,3,3,2,0,0,0,0,21,7,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
118,56,5,2014,1,30,15,1.0E-04,3,2,0,0,0,0,0,21,7,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
118,56,5,2014,1,30,15,1.0E-05,0,0,0,0,0,0,0,21,7,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
118,56,5,2014,1,30,15,1.0E-06,0,0,0,0,0,0,0,21,7,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
119,57,5,2014,1,30,15,1.0E-01,3,3,3,0,0,0,0,21,7,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
119,57,5,2014,1,30,15,1.0E-02,3,3,1,0,0,0,0,21,7,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
119,57,5,2014,1,30,15,1.0E-03,3,2,0,0,0,0,0,21,7,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
119,57,5,2014,1,30,15,1.0E-04,3,0,0,0,0,0,0,21,7,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
119,57,5,2014,1,30,15,1.0E-05,1,1,0,0,0,0,0,21,7,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
119,57,5,2014,1,30,15,1.0E-06,0,0,0,0,0,0,0,21,7,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
120,58,5,2014,1,30,15,1.0E-01,3,3,3,1,0,0,0,21,7,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
120,58,5,2014,1,30,15,1.0E-02,3,3,3,0,0,0,0,21,7,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
120,58,5,2014,1,30,15,1.0E-03,3,2,0,0,0,0,0,21,7,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
120,58,5,2014,1,30,15,1.0E-04,3,1,0,0,0,0,0,21,7,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
120,58,5,2014,1,30,15,1.0E-05,0,0,0,0,0,0,0,21,7,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
120,58,5,2014,1,30,15,1.0E-06,0,0,0,0,0,0,0,21,7,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
121,59,5,2014,2,31,16,1.0E-01,3,3,3,3,3,2,3,21,17,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
121,59,5,2014,2,31,16,1.0E-02,3,3,2,3,0,0,0,21,17,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
121,59,5,2014,2,31,16,1.0E-03,3,2,0,1,0,0,0,21,17,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
121,59,5,2014,2,31,16,1.0E-04,1,1,0,2,0,0,0,21,17,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
121,59,5,2014,2,31,16,1.0E-05,0,0,0,0,0,0,0,21,17,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
121,59,5,2014,2,31,16,1.0E-06,0,0,0,0,0,0,0,21,17,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
122,60,5,2014,2,31,16,1.0E-01,3,3,3,3,3,3,3,21,17,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
122,60,5,2014,2,31,16,1.0E-02,3,3,0,3,1,0,1,21,17,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
122,60,5,2014,2,31,16,1.0E-03,3,2,0,2,0,0,0,21,17,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
122,60,5,2014,2,31,16,1.0E-04,2,0,0,1,0,0,0,21,17,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
122,60,5,2014,2,31,16,1.0E-05,0,0,0,0,0,0,0,21,17,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
122,60,5,2014,2,31,16,1.0E-06,0,0,0,0,0,0,0,21,17,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
123,61,5,2014,2,31,16,1.0E-01,3,3,3,3,3,3,3,21,17,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
123,61,5,2014,2,31,16,1.0E-02,3,3,3,3,2,2,2,21,17,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
123,61,5,2014,2,31,16,1.0E-03,3,3,1,3,0,0,0,21,17,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
123,61,5,2014,2,31,16,1.0E-04,3,1,0,0,0,0,0,21,17,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
123,61,5,2014,2,31,16,1.0E-05,1,0,0,0,0,0,0,21,17,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
123,61,5,2014,2,31,16,1.0E-06,0,0,0,0,0,0,0,21,17,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
124,62,5,2014,2,31,16,1.0E-01,3,3,3,3,2,3,3,21,17,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
124,62,5,2014,2,31,16,1.0E-02,3,3,1,3,0,1,1,21,17,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
124,62,5,2014,2,31,16,1.0E-03,3,2,0,2,0,0,0,21,17,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
124,62,5,2014,2,31,16,1.0E-04,0,0,0,0,0,0,0,21,17,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
124,62,5,2014,2,31,16,1.0E-05,0,0,0,0,0,0,0,21,17,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
124,62,5,2014,2,31,16,1.0E-06,0,0,0,0,0,0,0,21,17,-0.138249856,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
125,63,5,2014,4,32,17,1.0E-01,3,0,0,2,1,0,1,19,32,-0.501055836,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
125,63,5,2014,4,32,17,1.0E-02,3,0,0,1,0,0,0,19,32,-0.501055836,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
125,63,5,2014,4,32,17,1.0E-03,1,0,0,1,0,0,0,19,32,-0.501055836,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
125,63,5,2014,4,32,17,1.0E-04,0,0,0,0,0,0,0,19,32,-0.501055836,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
125,63,5,2014,4,32,17,1.0E-05,0,0,0,0,0,0,0,19,32,-0.501055836,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
125,63,5,2014,4,32,17,1.0E-06,0,0,0,0,0,0,0,19,32,-0.501055836,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
126,64,5,2014,4,32,17,1.0E-01,3,0,0,3,0,0,0,19,32,-0.501055836,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
126,64,5,2014,4,32,17,1.0E-02,3,0,0,0,0,0,0,19,32,-0.501055836,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
126,64,5,2014,4,32,17,1.0E-03,2,0,0,0,0,0,0,19,32,-0.501055836,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
126,64,5,2014,4,32,17,1.0E-04,0,0,0,0,0,0,0,19,32,-0.501055836,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
126,64,5,2014,4,32,17,1.0E-05,0,0,0,0,0,0,0,19,32,-0.501055836,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
126,64,5,2014,4,32,17,1.0E-06,0,0,0,0,0,0,0,19,32,-0.501055836,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
127,65,5,2014,4,32,17,1.0E-01,3,1,0,3,0,0,0,19,32,-0.501055836,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
127,65,5,2014,4,32,17,1.0E-02,3,0,0,3,0,0,0,19,32,-0.501055836,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
127,65,5,2014,4,32,17,1.0E-03,3,0,0,0,0,0,0,19,32,-0.501055836,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
127,65,5,2014,4,32,17,1.0E-04,0,0,0,0,0,0,0,19,32,-0.501055836,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
127,65,5,2014,4,32,17,1.0E-05,0,0,0,0,0,0,0,19,32,-0.501055836,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
127,65,5,2014,4,32,17,1.0E-06,0,0,0,0,0,0,0,19,32,-0.501055836,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
128,66,5,2014,4,32,17,1.0E-01,3,0,0,3,1,0,1,19,32,-0.501055836,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
128,66,5,2014,4,32,17,1.0E-02,3,0,0,3,1,0,1,19,32,-0.501055836,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
128,66,5,2014,4,32,17,1.0E-03,3,0,0,0,0,0,0,19,32,-0.501055836,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
128,66,5,2014,4,32,17,1.0E-04,0,0,0,0,0,0,0,19,32,-0.501055836,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
128,66,5,2014,4,32,17,1.0E-05,0,0,0,0,0,0,0,19,32,-0.501055836,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
128,66,5,2014,4,32,17,1.0E-06,0,0,0,0,0,0,0,19,32,-0.501055836,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
129,67,6,2014,1,33,18,1.0E-01,3,3,3,1,0,0,0,22,7,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
129,67,6,2014,1,33,18,1.0E-02,3,3,3,1,0,0,0,22,7,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
129,67,6,2014,1,33,18,1.0E-03,3,3,3,0,0,0,0,22,7,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
129,67,6,2014,1,33,18,1.0E-04,3,3,3,0,0,0,0,22,7,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
129,67,6,2014,1,33,18,1.0E-05,3,2,0,0,0,0,0,22,7,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
129,67,6,2014,1,33,18,1.0E-06,1,0,0,0,0,0,0,22,7,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
130,68,6,2014,1,33,18,1.0E-01,3,3,3,2,0,0,0,22,7,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
130,68,6,2014,1,33,18,1.0E-02,3,3,3,2,0,0,0,22,7,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
130,68,6,2014,1,33,18,1.0E-03,3,3,3,1,0,0,0,22,7,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
130,68,6,2014,1,33,18,1.0E-04,3,3,3,0,0,0,0,22,7,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
130,68,6,2014,1,33,18,1.0E-05,3,2,0,0,0,0,0,22,7,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
130,68,6,2014,1,33,18,1.0E-06,1,3,0,0,0,0,0,22,7,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
131,69,6,2014,1,33,18,1.0E-01,3,3,3,1,0,0,0,22,7,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
131,69,6,2014,1,33,18,1.0E-02,3,3,3,0,0,0,0,22,7,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
131,69,6,2014,1,33,18,1.0E-03,3,3,3,0,0,0,0,22,7,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
131,69,6,2014,1,33,18,1.0E-04,3,3,3,0,0,0,0,22,7,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
131,69,6,2014,1,33,18,1.0E-05,3,2,1,0,0,0,0,22,7,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
131,69,6,2014,1,33,18,1.0E-06,1,1,0,0,0,0,0,22,7,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
132,70,6,2014,1,33,18,1.0E-01,3,3,3,1,0,0,0,22,7,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
132,70,6,2014,1,33,18,1.0E-02,3,3,3,0,0,0,0,22,7,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
132,70,6,2014,1,33,18,1.0E-03,3,3,3,0,0,0,0,22,7,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
132,70,6,2014,1,33,18,1.0E-04,3,3,2,1,0,0,0,22,7,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
132,70,6,2014,1,33,18,1.0E-05,2,1,0,0,0,0,0,22,7,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
132,70,6,2014,1,33,18,1.0E-06,0,0,0,0,0,0,0,22,7,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
133,71,6,2014,2,34,19,1.0E-01,3,3,3,3,3,3,3,26,16,0.768765094,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
133,71,6,2014,2,34,19,1.0E-02,3,3,3,3,2,3,3,26,16,0.768765094,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
133,71,6,2014,2,34,19,1.0E-03,3,3,3,3,0,0,0,26,16,0.768765094,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
133,71,6,2014,2,34,19,1.0E-04,3,3,1,1,0,0,0,26,16,0.768765094,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
133,71,6,2014,2,34,19,1.0E-05,3,0,0,0,0,0,0,26,16,0.768765094,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
133,71,6,2014,2,34,19,1.0E-06,2,1,0,0,0,0,0,26,16,0.768765094,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
134,72,6,2014,2,34,19,1.0E-01,3,3,3,3,3,3,3,26,16,0.768765094,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
134,72,6,2014,2,34,19,1.0E-02,3,3,3,3,2,2,2,26,16,0.768765094,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
134,72,6,2014,2,34,19,1.0E-03,3,3,2,3,0,0,0,26,16,0.768765094,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
134,72,6,2014,2,34,19,1.0E-04,3,0,0,0,0,0,0,26,16,0.768765094,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
134,72,6,2014,2,34,19,1.0E-05,3,0,0,0,0,0,0,26,16,0.768765094,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
134,72,6,2014,2,34,19,1.0E-06,2,0,0,0,0,0,0,26,16,0.768765094,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
135,73,6,2014,2,34,19,1.0E-01,3,3,3,3,3,3,3,26,16,0.768765094,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
135,73,6,2014,2,34,19,1.0E-02,3,3,3,3,2,3,3,26,16,0.768765094,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
135,73,6,2014,2,34,19,1.0E-03,3,3,3,3,1,1,1,26,16,0.768765094,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
135,73,6,2014,2,34,19,1.0E-04,3,2,0,1,0,0,0,26,16,0.768765094,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
135,73,6,2014,2,34,19,1.0E-05,2,1,1,0,0,0,0,26,16,0.768765094,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
135,73,6,2014,2,34,19,1.0E-06,1,1,0,2,0,0,0,26,16,0.768765094,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
136,74,6,2014,2,34,19,1.0E-01,3,3,3,3,3,3,3,26,16,0.768765094,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
136,74,6,2014,2,34,19,1.0E-02,3,3,3,3,1,2,2,26,16,0.768765094,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
136,74,6,2014,2,34,19,1.0E-03,3,3,2,3,0,1,1,26,16,0.768765094,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
136,74,6,2014,2,34,19,1.0E-04,3,2,0,1,0,0,0,26,16,0.768765094,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
136,74,6,2014,2,34,19,1.0E-05,3,0,0,1,0,0,0,26,16,0.768765094,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
136,74,6,2014,2,34,19,1.0E-06,0,0,0,0,0,0,0,26,16,0.768765094,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
137,75,6,2014,4,35,20,1.0E-01,3,2,0,3,0,0,0,24,30,0.405959114,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
137,75,6,2014,4,35,20,1.0E-02,3,0,0,3,0,0,0,24,30,0.405959114,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
137,75,6,2014,4,35,20,1.0E-03,3,1,0,2,0,0,0,24,30,0.405959114,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
137,75,6,2014,4,35,20,1.0E-04,0,0,0,0,0,0,0,24,30,0.405959114,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
137,75,6,2014,4,35,20,1.0E-05,0,0,0,0,0,0,0,24,30,0.405959114,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
137,75,6,2014,4,35,20,1.0E-06,0,0,0,0,0,0,0,24,30,0.405959114,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
138,76,6,2014,4,35,20,1.0E-01,3,0,0,3,0,0,0,24,30,0.405959114,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
138,76,6,2014,4,35,20,1.0E-02,3,0,0,1,0,0,0,24,30,0.405959114,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
138,76,6,2014,4,35,20,1.0E-03,2,0,0,0,0,0,0,24,30,0.405959114,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
138,76,6,2014,4,35,20,1.0E-04,0,0,0,0,0,0,0,24,30,0.405959114,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
138,76,6,2014,4,35,20,1.0E-05,0,0,0,0,0,0,0,24,30,0.405959114,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
138,76,6,2014,4,35,20,1.0E-06,0,0,0,0,0,0,0,24,30,0.405959114,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
139,77,6,2014,4,35,20,1.0E-01,3,2,0,3,0,0,0,24,30,0.405959114,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
139,77,6,2014,4,35,20,1.0E-02,3,0,0,1,0,0,0,24,30,0.405959114,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
139,77,6,2014,4,35,20,1.0E-03,1,0,0,0,0,0,0,24,30,0.405959114,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
139,77,6,2014,4,35,20,1.0E-04,0,0,0,0,0,0,0,24,30,0.405959114,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
139,77,6,2014,4,35,20,1.0E-05,0,0,0,0,0,0,0,24,30,0.405959114,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
139,77,6,2014,4,35,20,1.0E-06,0,0,0,0,0,0,0,24,30,0.405959114,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
140,78,6,2014,4,35,20,1.0E-01,3,1,0,3,0,0,0,24,30,0.405959114,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
140,78,6,2014,4,35,20,1.0E-02,3,1,0,2,0,0,0,24,30,0.405959114,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
140,78,6,2014,4,35,20,1.0E-03,0,0,0,0,0,0,0,24,30,0.405959114,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
140,78,6,2014,4,35,20,1.0E-04,0,0,0,0,0,0,0,24,30,0.405959114,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
140,78,6,2014,4,35,20,1.0E-05,0,0,0,0,0,0,0,24,30,0.405959114,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
140,78,6,2014,4,35,20,1.0E-06,0,0,0,0,0,0,0,24,30,0.405959114,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
141,79,6,2014,1,36,21,1.0E-01,3,3,3,3,1,0,1,27,10,0.950168084,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
141,79,6,2014,1,36,21,1.0E-02,3,3,3,3,1,0,1,27,10,0.950168084,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
141,79,6,2014,1,36,21,1.0E-03,3,3,3,2,0,0,0,27,10,0.950168084,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
141,79,6,2014,1,36,21,1.0E-04,3,3,1,1,0,0,0,27,10,0.950168084,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
141,79,6,2014,1,36,21,1.0E-05,2,2,1,2,1,0,1,27,10,0.950168084,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
141,79,6,2014,1,36,21,1.0E-06,0,0,0,0,0,0,0,27,10,0.950168084,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
142,80,6,2014,1,36,21,1.0E-01,3,3,3,3,0,0,0,27,10,0.950168084,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
142,80,6,2014,1,36,21,1.0E-02,3,3,3,2,0,0,0,27,10,0.950168084,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
142,80,6,2014,1,36,21,1.0E-03,3,3,2,2,0,0,0,27,10,0.950168084,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
142,80,6,2014,1,36,21,1.0E-04,3,3,1,1,0,0,0,27,10,0.950168084,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
142,80,6,2014,1,36,21,1.0E-05,0,0,0,0,0,0,0,27,10,0.950168084,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
142,80,6,2014,1,36,21,1.0E-06,0,0,0,0,0,0,0,27,10,0.950168084,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
143,81,6,2014,1,36,21,1.0E-01,3,3,3,2,0,0,0,27,10,0.950168084,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
143,81,6,2014,1,36,21,1.0E-02,3,3,3,3,1,0,1,27,10,0.950168084,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
143,81,6,2014,1,36,21,1.0E-03,3,3,2,0,0,0,0,27,10,0.950168084,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
143,81,6,2014,1,36,21,1.0E-04,3,3,1,1,0,0,0,27,10,0.950168084,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
143,81,6,2014,1,36,21,1.0E-05,1,3,1,2,0,0,0,27,10,0.950168084,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
143,81,6,2014,1,36,21,1.0E-06,0,0,0,0,0,0,0,27,10,0.950168084,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
144,82,6,2014,1,36,21,1.0E-01,3,3,3,3,0,0,0,27,10,0.950168084,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
144,82,6,2014,1,36,21,1.0E-02,3,3,3,1,0,0,0,27,10,0.950168084,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
