fid,month,year,site,water,mass,turb,vvha,pilf,tlh,tdh,trh,path,temp,sal,water.vvha,water.plif,water.tlh,water.path
90,6,2014,4,23,1.00E-04,3,0,0,3,0,0,0,27,34,NA,NA,NA,NA
90,6,2014,4,23,1.00E-05,0,0,0,0,0,0,0,27,34,NA,NA,NA,NA
90,6,2014,4,23,1.00E-06,0,0,0,0,0,0,0,27,34,NA,NA,NA,NA
91,7,2014,1,24,1.00E-01,3,3,3,3,1,0,1,27,10,NA,NA,NA,NA
91,7,2014,1,24,1.00E-02,3,3,3,2,0,0,0,27,10,NA,NA,NA,NA
91,7,2014,1,24,1.00E-03,3,3,3,2,0,0,0,27,10,NA,NA,NA,NA
91,7,2014,1,24,1.00E-04,3,3,0,1,0,0,0,27,10,NA,NA,NA,NA
91,7,2014,1,24,1.00E-05,3,1,0,0,0,0,0,27,10,NA,NA,NA,NA
91,7,2014,1,24,1.00E-06,2,1,1,0,0,0,0,27,10,NA,NA,NA,NA
92,7,2014,1,24,1.00E-01,3,3,3,3,0,0,0,27,10,NA,NA,NA,NA
92,7,2014,1,24,1.00E-02,3,3,3,3,0,0,0,27,10,NA,NA,NA,NA
92,7,2014,1,24,1.00E-03,3,3,3,0,0,0,0,27,10,NA,NA,NA,NA
92,7,2014,1,24,1.00E-04,3,3,0,0,0,0,0,27,10,NA,NA,NA,NA
92,7,2014,1,24,1.00E-05,2,1,0,0,0,0,0,27,10,NA,NA,NA,NA
92,7,2014,1,24,1.00E-06,0,0,0,0,0,0,0,27,10,NA,NA,NA,NA
93,7,2014,1,24,1.00E-01,3,3,3,3,0,0,0,27,10,NA,NA,NA,NA
93,7,2014,1,24,1.00E-02,3,3,3,2,0,0,0,27,10,NA,NA,NA,NA
93,7,2014,1,24,1.00E-03,3,3,3,1,0,0,0,27,10,NA,NA,NA,NA
93,7,2014,1,24,1.00E-04,3,3,1,0,0,0,0,27,10,NA,NA,NA,NA
93,7,2014,1,24,1.00E-05,1,1,0,1,0,0,0,27,10,NA,NA,NA,NA
93,7,2014,1,24,1.00E-06,0,0,0,0,0,0,0,27,10,NA,NA,NA,NA
94,7,2014,1,24,1.00E-01,3,3,3,3,0,0,0,27,10,NA,NA,NA,NA
94,7,2014,1,24,1.00E-02,3,3,3,3,0,0,0,27,10,NA,NA,NA,NA
94,7,2014,1,24,1.00E-03,3,3,3,0,0,0,0,27,10,NA,NA,NA,NA
94,7,2014,1,24,1.00E-04,3,3,1,0,0,0,0,27,10,NA,NA,NA,NA
94,7,2014,1,24,1.00E-05,3,2,0,0,0,0,0,27,10,NA,NA,NA,NA
94,7,2014,1,24,1.00E-06,1,1,0,0,0,0,0,27,10,NA,NA,NA,NA
95,7,2014,2,25,1.00E-01,3,3,3,3,2,0,2,26,19,NA,NA,NA,NA
95,7,2014,2,25,1.00E-02,3,3,3,3,0,0,0,26,19,NA,NA,NA,NA
95,7,2014,2,25,1.00E-03,3,2,1,2,0,0,0,26,19,NA,NA,NA,NA
95,7,2014,2,25,1.00E-04,3,0,0,0,0,0,0,26,19,NA,NA,NA,NA
95,7,2014,2,25,1.00E-05,2,0,0,0,0,0,0,26,19,NA,NA,NA,NA
95,7,2014,2,25,1.00E-06,0,0,0,0,0,0,0,26,19,NA,NA,NA,NA
96,7,2014,2,25,1.00E-01,3,3,3,3,0,1,1,26,19,NA,NA,NA,NA
96,7,2014,2,25,1.00E-02,3,3,3,3,0,0,0,26,19,NA,NA,NA,NA
96,7,2014,2,25,1.00E-03,3,3,2,2,0,0,0,26,19,NA,NA,NA,NA
96,7,2014,2,25,1.00E-04,3,2,0,2,0,0,0,26,19,NA,NA,NA,NA
96,7,2014,2,25,1.00E-05,0,0,0,0,0,0,0,26,19,NA,NA,NA,NA
96,7,2014,2,25,1.00E-06,0,0,0,0,0,0,0,26,19,NA,NA,NA,NA
97,7,2014,2,25,1.00E-01,3,3,3,3,0,2,2,26,19,NA,NA,NA,NA
97,7,2014,2,25,1.00E-02,3,3,2,3,0,0,0,26,19,NA,NA,NA,NA
97,7,2014,2,25,1.00E-03,3,2,0,3,0,0,0,26,19,NA,NA,NA,NA
97,7,2014,2,25,1.00E-04,3,0,0,2,0,0,0,26,19,NA,NA,NA,NA
97,7,2014,2,25,1.00E-05,0,0,0,0,0,0,0,26,19,NA,NA,NA,NA
97,7,2014,2,25,1.00E-06,0,0,0,0,0,0,0,26,19,NA,NA,NA,NA
98,7,2014,2,25,1.00E-01,3,3,3,3,1,2,2,26,19,NA,NA,NA,NA
98,7,2014,2,25,1.00E-02,3,3,3,3,0,0,0,26,19,NA,NA,NA,NA
98,7,2014,2,25,1.00E-03,3,1,1,3,0,0,0,26,19,NA,NA,NA,NA
98,7,2014,2,25,1.00E-04,3,2,0,0,0,0,0,26,19,NA,NA,NA,NA
98,7,2014,2,25,1.00E-05,2,2,0,0,0,0,0,26,19,NA,NA,NA,NA
98,7,2014,2,25,1.00E-06,0,0,0,0,0,0,0,26,19,NA,NA,NA,NA
99,7,2014,4,26,1.00E-01,3,0,0,3,1,0,1,26,34,NA,NA,NA,NA
99,7,2014,4,26,1.00E-02,3,0,0,3,0,0,0,26,34,NA,NA,NA,NA
99,7,2014,4,26,1.00E-03,3,1,1,3,0,0,0,26,34,NA,NA,NA,NA
99,7,2014,4,26,1.00E-04,3,1,1,3,0,0,0,26,34,NA,NA,NA,NA
99,7,2014,4,26,1.00E-05,0,0,0,0,0,0,0,26,34,NA,NA,NA,NA
99,7,2014,4,26,1.00E-06,0,0,0,0,0,0,0,26,34,NA,NA,NA,NA
100,7,2014,4,26,1.00E-01,3,0,0,3,1,0,1,26,34,NA,NA,NA,NA
100,7,2014,4,26,1.00E-02,3,0,0,3,0,0,0,26,34,NA,NA,NA,NA
100,7,2014,4,26,1.00E-03,3,1,0,3,0,0,0,26,34,NA,NA,NA,NA
100,7,2014,4,26,1.00E-04,3,0,0,1,0,0,0,26,34,NA,NA,NA,NA
100,7,2014,4,26,1.00E-05,0,0,0,0,0,0,0,26,34,NA,NA,NA,NA
100,7,2014,4,26,1.00E-06,0,0,0,0,0,0,0,26,34,NA,NA,NA,NA
101,7,2014,4,26,1.00E-01,3,0,0,3,1,0,1,26,34,NA,NA,NA,NA
101,7,2014,4,26,1.00E-02,3,0,0,3,1,0,1,26,34,NA,NA,NA,NA
101,7,2014,4,26,1.00E-03,3,0,0,3,0,0,0,26,34,NA,NA,NA,NA
101,7,2014,4,26,1.00E-04,3,0,0,2,0,0,0,26,34,NA,NA,NA,NA
101,7,2014,4,26,1.00E-05,1,0,0,1,0,0,0,26,34,NA,NA,NA,NA
101,7,2014,4,26,1.00E-06,0,0,0,0,0,0,0,26,34,NA,NA,NA,NA
102,7,2014,4,26,1.00E-01,3,0,0,3,2,0,2,26,34,NA,NA,NA,NA
102,7,2014,4,26,1.00E-02,3,1,0,3,0,0,0,26,34,NA,NA,NA,NA
102,7,2014,4,26,1.00E-03,3,0,0,3,0,0,0,26,34,NA,NA,NA,NA
102,7,2014,4,26,1.00E-04,3,0,0,3,0,0,0,26,34,NA,NA,NA,NA
102,7,2014,4,26,1.00E-05,2,0,0,1,0,0,0,26,34,NA,NA,NA,NA
102,7,2014,4,26,1.00E-06,0,0,0,0,0,0,0,26,34,NA,NA,NA,NA
103,7,2014,1,27,1.00E-01,3,3,3,3,0,0,0,27,12,NA,NA,NA,NA
103,7,2014,1,27,1.00E-02,3,3,3,3,0,0,0,27,12,NA,NA,NA,NA
103,7,2014,1,27,1.00E-03,3,3,3,2,0,0,0,27,12,NA,NA,NA,NA
103,7,2014,1,27,1.00E-04,3,3,0,0,0,0,0,27,12,NA,NA,NA,NA
103,7,2014,1,27,1.00E-05,3,3,1,0,0,0,0,27,12,NA,NA,NA,NA
103,7,2014,1,27,1.00E-06,0,0,0,0,0,0,0,27,12,NA,NA,NA,NA
104,7,2014,1,27,1.00E-01,3,3,3,3,2,0,2,27,12,NA,NA,NA,NA
104,7,2014,1,27,1.00E-02,3,3,3,3,1,0,1,27,12,NA,NA,NA,NA
104,7,2014,1,27,1.00E-03,3,3,1,1,0,0,0,27,12,NA,NA,NA,NA
104,7,2014,1,27,1.00E-04,3,3,0,0,0,0,0,27,12,NA,NA,NA,NA
104,7,2014,1,27,1.00E-05,2,1,0,0,0,0,0,27,12,NA,NA,NA,NA
104,7,2014,1,27,1.00E-06,1,0,0,0,0,0,0,27,12,NA,NA,NA,NA
105,7,2014,1,27,1.00E-01,3,3,3,3,0,1,1,27,12,NA,NA,NA,NA
105,7,2014,1,27,1.00E-02,3,3,3,3,0,0,0,27,12,NA,NA,NA,NA
105,7,2014,1,27,1.00E-03,3,3,2,1,0,0,0,27,12,NA,NA,NA,NA
105,7,2014,1,27,1.00E-04,3,3,1,0,0,0,0,27,12,NA,NA,NA,NA
105,7,2014,1,27,1.00E-05,2,2,0,0,0,0,0,27,12,NA,NA,NA,NA
105,7,2014,1,27,1.00E-06,0,0,0,0,0,0,0,27,12,NA,NA,NA,NA
106,7,2014,1,27,1.00E-01,3,3,3,3,2,0,2,27,12,NA,NA,NA,NA
106,7,2014,1,27,1.00E-02,3,3,3,3,0,0,0,27,12,NA,NA,NA,NA
106,7,2014,1,27,1.00E-03,3,3,2,2,0,0,0,27,12,NA,NA,NA,NA
106,7,2014,1,27,1.00E-04,3,2,0,0,0,0,0,27,12,NA,NA,NA,NA
106,7,2014,1,27,1.00E-05,3,2,0,1,0,0,0,27,12,NA,NA,NA,NA
106,7,2014,1,27,1.00E-06,1,0,0,0,0,0,0,27,12,NA,NA,NA,NA
107,7,2014,2,28,1.00E-01,3,3,3,3,2,1,2,28,20,NA,NA,NA,NA
107,7,2014,2,28,1.00E-02,3,3,3,3,0,0,0,28,20,NA,NA,NA,NA
107,7,2014,2,28,1.00E-03,3,1,0,2,0,0,0,28,20,NA,NA,NA,NA
107,7,2014,2,28,1.00E-04,1,0,0,0,0,0,0,28,20,NA,NA,NA,NA
107,7,2014,2,28,1.00E-05,1,0,0,0,0,0,0,28,20,NA,NA,NA,NA
107,7,2014,2,28,1.00E-06,0,0,0,0,0,0,0,28,20,NA,NA,NA,NA
108,7,2014,2,28,1.00E-01,3,3,3,3,1,2,2,28,20,NA,NA,NA,NA
108,7,2014,2,28,1.00E-02,3,3,3,3,0,0,0,28,20,NA,NA,NA,NA
108,7,2014,2,28,1.00E-03,3,2,2,3,0,0,0,28,20,NA,NA,NA,NA
108,7,2014,2,28,1.00E-04,3,1,0,2,0,0,0,28,20,NA,NA,NA,NA
108,7,2014,2,28,1.00E-05,1,0,0,1,0,0,0,28,20,NA,NA,NA,NA
108,7,2014,2,28,1.00E-06,0,0,0,0,0,0,0,28,20,NA,NA,NA,NA
109,7,2014,2,28,1.00E-01,3,3,3,3,1,3,3,28,20,NA,NA,NA,NA
109,7,2014,2,28,1.00E-02,3,3,3,3,1,0,1,28,20,NA,NA,NA,NA
109,7,2014,2,28,1.00E-03,3,2,0,3,0,0,0,28,20,NA,NA,NA,NA
109,7,2014,2,28,1.00E-04,3,1,0,0,0,0,0,28,20,NA,NA,NA,NA
109,7,2014,2,28,1.00E-05,0,0,0,0,0,0,0,28,20,NA,NA,NA,NA
109,7,2014,2,28,1.00E-06,0,0,0,0,0,0,0,28,20,NA,NA,NA,NA
110,7,2014,2,28,1.00E-01,3,3,3,3,1,0,1,28,20,NA,NA,NA,NA
110,7,2014,2,28,1.00E-02,3,3,3,3,1,0,1,28,20,NA,NA,NA,NA
110,7,2014,2,28,1.00E-03,3,0,0,3,0,0,0,28,20,NA,NA,NA,NA
110,7,2014,2,28,1.00E-04,3,1,1,1,0,0,0,28,20,NA,NA,NA,NA
110,7,2014,2,28,1.00E-05,0,0,0,0,0,0,0,28,20,NA,NA,NA,NA
110,7,2014,2,28,1.00E-06,0,0,0,0,0,0,0,28,20,NA,NA,NA,NA
111,7,2014,4,29,1.00E-01,3,1,1,3,0,0,0,27,33,NA,NA,NA,NA
111,7,2014,4,29,1.00E-02,3,0,0,2,0,0,0,27,33,NA,NA,NA,NA
111,7,2014,4,29,1.00E-03,3,1,0,1,0,0,0,27,33,NA,NA,NA,NA
111,7,2014,4,29,1.00E-04,2,0,0,0,0,0,0,27,33,NA,NA,NA,NA
111,7,2014,4,29,1.00E-05,1,0,0,0,0,0,0,27,33,NA,NA,NA,NA
111,7,2014,4,29,1.00E-06,0,0,0,0,0,0,0,27,33,NA,NA,NA,NA
112,7,2014,4,29,1.00E-01,3,2,2,3,0,0,0,27,33,NA,NA,NA,NA
112,7,2014,4,29,1.00E-02,3,1,1,3,0,0,0,27,33,NA,NA,NA,NA
112,7,2014,4,29,1.00E-03,3,0,0,1,0,0,0,27,33,NA,NA,NA,NA
112,7,2014,4,29,1.00E-04,2,0,0,0,0,0,0,27,33,NA,NA,NA,NA
112,7,2014,4,29,1.00E-05,0,0,0,0,0,0,0,27,33,NA,NA,NA,NA
112,7,2014,4,29,1.00E-06,0,0,0,0,0,0,0,27,33,NA,NA,NA,NA
113,7,2014,4,29,1.00E-01,3,2,1,3,1,0,1,27,33,NA,NA,NA,NA
113,7,2014,4,29,1.00E-02,3,1,0,3,0,0,0,27,33,NA,NA,NA,NA
113,7,2014,4,29,1.00E-03,3,0,0,3,0,0,0,27,33,NA,NA,NA,NA
113,7,2014,4,29,1.00E-04,1,2,0,1,0,0,0,27,33,NA,NA,NA,NA
113,7,2014,4,29,1.00E-05,1,2,0,0,0,0,0,27,33,NA,NA,NA,NA
113,7,2014,4,29,1.00E-06,0,0,0,0,0,0,0,27,33,NA,NA,NA,NA
114,7,2014,4,29,1.00E-01,3,0,0,3,1,0,1,27,33,NA,NA,NA,NA
114,7,2014,4,29,1.00E-02,3,1,0,3,1,0,1,27,33,NA,NA,NA,NA
114,7,2014,4,29,1.00E-03,3,2,0,2,0,0,0,27,33,NA,NA,NA,NA
114,7,2014,4,29,1.00E-04,2,0,0,0,0,0,0,27,33,NA,NA,NA,NA
114,7,2014,4,29,1.00E-05,0,0,0,0,0,0,0,27,33,NA,NA,NA,NA
114,7,2014,4,29,1.00E-06,0,0,0,0,0,0,0,27,33,NA,NA,NA,NA
115,7,2014,1,30,1.00E-01,3,3,3,3,0,0,0,26,11,NA,NA,NA,NA
115,7,2014,1,30,1.00E-02,3,3,3,3,0,0,0,26,11,NA,NA,NA,NA
115,7,2014,1,30,1.00E-03,3,3,3,2,0,0,0,26,11,NA,NA,NA,NA
115,7,2014,1,30,1.00E-04,3,3,1,0,0,0,0,26,11,NA,NA,NA,NA
115,7,2014,1,30,1.00E-05,3,3,0,0,0,0,0,26,11,NA,NA,NA,NA
115,7,2014,1,30,1.00E-06,1,1,0,0,0,0,0,26,11,NA,NA,NA,NA
116,7,2014,1,30,1.00E-01,3,3,3,3,1,0,1,26,11,NA,NA,NA,NA
116,7,2014,1,30,1.00E-02,3,3,3,2,0,0,0,26,11,NA,NA,NA,NA
116,7,2014,1,30,1.00E-03,3,3,3,0,0,0,0,26,11,NA,NA,NA,NA
116,7,2014,1,30,1.00E-04,3,3,0,0,0,0,0,26,11,NA,NA,NA,NA
116,7,2014,1,30,1.00E-05,0,0,0,0,0,0,0,26,11,NA,NA,NA,NA
116,7,2014,1,30,1.00E-06,0,0,0,0,0,0,0,26,11,NA,NA,NA,NA
117,7,2014,1,30,1.00E-01,3,3,3,3,1,0,1,26,11,NA,NA,NA,NA
117,7,2014,1,30,1.00E-02,3,3,3,3,0,0,0,26,11,NA,NA,NA,NA
117,7,2014,1,30,1.00E-03,3,3,3,2,0,0,0,26,11,NA,NA,NA,NA
117,7,2014,1,30,1.00E-04,3,2,0,0,0,0,0,26,11,NA,NA,NA,NA
117,7,2014,1,30,1.00E-05,1,0,0,1,0,0,0,26,11,NA,NA,NA,NA
117,7,2014,1,30,1.00E-06,1,2,1,0,0,0,0,26,11,NA,NA,NA,NA
118,7,2014,1,30,1.00E-01,3,3,3,3,0,0,0,26,11,NA,NA,NA,NA
118,7,2014,1,30,1.00E-02,3,3,3,3,0,0,0,26,11,NA,NA,NA,NA
118,7,2014,1,30,1.00E-03,3,3,2,1,0,0,0,26,11,NA,NA,NA,NA
118,7,2014,1,30,1.00E-04,3,3,0,1,0,0,0,26,11,NA,NA,NA,NA
118,7,2014,1,30,1.00E-05,3,1,1,0,0,0,0,26,11,NA,NA,NA,NA
118,7,2014,1,30,1.00E-06,0,0,0,0,0,0,0,26,11,NA,NA,NA,NA
119,7,2014,2,31,1.00E-01,3,3,3,3,2,0,2,25,22,NA,NA,NA,NA
119,7,2014,2,31,1.00E-02,3,3,3,3,0,0,0,25,22,NA,NA,NA,NA
119,7,2014,2,31,1.00E-03,3,3,1,3,0,0,0,25,22,NA,NA,NA,NA
119,7,2014,2,31,1.00E-04,3,1,0,0,0,0,0,25,22,NA,NA,NA,NA
119,7,2014,2,31,1.00E-05,1,0,0,0,0,0,0,25,22,NA,NA,NA,NA
119,7,2014,2,31,1.00E-06,1,0,0,2,0,0,0,25,22,NA,NA,NA,NA
120,7,2014,2,31,1.00E-01,3,3,3,3,0,2,2,25,22,NA,NA,NA,NA
120,7,2014,2,31,1.00E-02,3,3,3,3,0,0,0,25,22,NA,NA,NA,NA
120,7,2014,2,31,1.00E-03,3,3,1,2,0,0,0,25,22,NA,NA,NA,NA
120,7,2014,2,31,1.00E-04,3,1,0,0,0,0,0,25,22,NA,NA,NA,NA
120,7,2014,2,31,1.00E-05,1,1,0,0,0,0,0,25,22,NA,NA,NA,NA
120,7,2014,2,31,1.00E-06,0,0,0,0,0,0,0,25,22,NA,NA,NA,NA
121,7,2014,2,31,1.00E-01,3,3,3,3,0,1,1,25,22,NA,NA,NA,NA
121,7,2014,2,31,1.00E-02,3,3,3,3,0,0,0,25,22,NA,NA,NA,NA
121,7,2014,2,31,1.00E-03,3,3,2,3,0,0,0,25,22,NA,NA,NA,NA
121,7,2014,2,31,1.00E-04,3,0,0,0,0,0,0,25,22,NA,NA,NA,NA
121,7,2014,2,31,1.00E-05,2,0,0,1,0,0,0,25,22,NA,NA,NA,NA
121,7,2014,2,31,1.00E-06,0,0,0,0,0,0,0,25,22,NA,NA,NA,NA
122,7,2014,2,31,1.00E-01,3,3,3,3,2,0,2,25,22,NA,NA,NA,NA
122,7,2014,2,31,1.00E-02,3,3,3,3,0,0,0,25,22,NA,NA,NA,NA
122,7,2014,2,31,1.00E-03,3,2,0,2,0,0,0,25,22,NA,NA,NA,NA
122,7,2014,2,31,1.00E-04,3,1,1,0,0,0,0,25,22,NA,NA,NA,NA
122,7,2014,2,31,1.00E-05,0,0,0,0,0,0,0,25,22,NA,NA,NA,NA
122,7,2014,2,31,1.00E-06,1,0,0,0,0,0,0,25,22,NA,NA,NA,NA
123,7,2014,4,32,1.00E-01,3,1,0,3,1,0,1,26,33,NA,NA,NA,NA
123,7,2014,4,32,1.00E-02,3,1,0,3,0,0,0,26,33,NA,NA,NA,NA
123,7,2014,4,32,1.00E-03,3,2,0,0,0,0,0,26,33,NA,NA,NA,NA
123,7,2014,4,32,1.00E-04,1,1,0,1,0,0,0,26,33,NA,NA,NA,NA
123,7,2014,4,32,1.00E-05,0,0,0,0,0,0,0,26,33,NA,NA,NA,NA
123,7,2014,4,32,1.00E-06,0,0,0,0,0,0,0,26,33,NA,NA,NA,NA
124,7,2014,4,32,1.00E-01,3,0,0,3,1,0,1,26,33,NA,NA,NA,NA
124,7,2014,4,32,1.00E-02,3,1,0,3,0,0,0,26,33,NA,NA,NA,NA
124,7,2014,4,32,1.00E-03,3,0,0,2,0,0,0,26,33,NA,NA,NA,NA
124,7,2014,4,32,1.00E-04,3,0,0,0,0,0,0,26,33,NA,NA,NA,NA
124,7,2014,4,32,1.00E-05,0,0,0,0,0,0,0,26,33,NA,NA,NA,NA
124,7,2014,4,32,1.00E-06,0,0,0,0,0,0,0,26,33,NA,NA,NA,NA
125,7,2014,4,32,1.00E-01,3,1,0,3,0,0,0,26,33,NA,NA,NA,NA
125,7,2014,4,32,1.00E-02,3,0,0,3,0,0,0,26,33,NA,NA,NA,NA
125,7,2014,4,32,1.00E-03,3,0,0,0,0,0,0,26,33,NA,NA,NA,NA
125,7,2014,4,32,1.00E-04,2,1,0,0,0,0,0,26,33,NA,NA,NA,NA
125,7,2014,4,32,1.00E-05,1,1,1,1,0,0,0,26,33,NA,NA,NA,NA
125,7,2014,4,32,1.00E-06,0,0,0,0,0,0,0,26,33,NA,NA,NA,NA
126,7,2014,4,32,1.00E-01,3,0,0,3,0,0,0,26,33,NA,NA,NA,NA
126,7,2014,4,32,1.00E-02,3,0,0,3,0,0,0,26,33,NA,NA,NA,NA
126,7,2014,4,32,1.00E-03,3,0,0,1,0,0,0,26,33,NA,NA,NA,NA
126,7,2014,4,32,1.00E-04,0,0,0,0,0,0,0,26,33,NA,NA,NA,NA
126,7,2014,4,32,1.00E-05,0,0,0,0,0,0,0,26,33,NA,NA,NA,NA
126,7,2014,4,32,1.00E-06,0,0,0,0,0,0,0,26,33,NA,NA,NA,NA
127,8,2014,1,33,1.00E-01,3,3,3,3,0,2,2,27,12,NA,NA,NA,NA
127,8,2014,1,33,1.00E-02,3,3,3,3,0,1,1,27,12,NA,NA,NA,NA
127,8,2014,1,33,1.00E-03,3,3,3,2,0,0,0,27,12,NA,NA,NA,NA
127,8,2014,1,33,1.00E-04,3,3,2,0,0,0,0,27,12,NA,NA,NA,NA
127,8,2014,1,33,1.00E-05,1,1,0,0,0,0,0,27,12,NA,NA,NA,NA
127,8,2014,1,33,1.00E-06,1,0,0,2,0,0,0,27,12,NA,NA,NA,NA
128,8,2014,1,33,1.00E-01,3,3,3,3,0,0,0,27,12,NA,NA,NA,NA
128,8,2014,1,33,1.00E-02,3,3,3,3,0,0,0,27,12,NA,NA,NA,NA
128,8,2014,1,33,1.00E-03,3,3,3,2,0,0,0,27,12,NA,NA,NA,NA
128,8,2014,1,33,1.00E-04,3,2,0,0,0,0,0,27,12,NA,NA,NA,NA
128,8,2014,1,33,1.00E-05,0,0,0,0,0,0,0,27,12,NA,NA,NA,NA
128,8,2014,1,33,1.00E-06,0,0,0,0,0,0,0,27,12,NA,NA,NA,NA
129,8,2014,1,33,1.00E-01,3,3,3,3,0,0,0,27,12,NA,NA,NA,NA
129,8,2014,1,33,1.00E-02,3,3,3,3,0,0,0,27,12,NA,NA,NA,NA
129,8,2014,1,33,1.00E-03,3,3,3,0,0,0,0,27,12,NA,NA,NA,NA
129,8,2014,1,33,1.00E-04,3,3,2,1,0,0,0,27,12,NA,NA,NA,NA
129,8,2014,1,33,1.00E-05,1,1,0,0,0,0,0,27,12,NA,NA,NA,NA
129,8,2014,1,33,1.00E-06,1,1,0,1,0,0,0,27,12,NA,NA,NA,NA
130,8,2014,1,33,1.00E-01,3,3,3,3,0,0,0,27,12,NA,NA,NA,NA
130,8,2014,1,33,1.00E-02,3,3,3,3,0,0,0,27,12,NA,NA,NA,NA
130,8,2014,1,33,1.00E-03,3,3,3,0,0,0,0,27,12,NA,NA,NA,NA
130,8,2014,1,33,1.00E-04,3,3,0,1,0,0,0,27,12,NA,NA,NA,NA
130,8,2014,1,33,1.00E-05,1,0,0,0,0,0,0,27,12,NA,NA,NA,NA
130,8,2014,1,33,1.00E-06,1,1,0,0,0,0,0,27,12,NA,NA,NA,NA
131,8,2014,2,34,1.00E-01,3,3,3,3,0,1,1,25,21,NA,NA,NA,NA
131,8,2014,2,34,1.00E-02,3,3,3,3,1,0,1,25,21,NA,NA,NA,NA
131,8,2014,2,34,1.00E-03,3,3,1,1,0,0,0,25,21,NA,NA,NA,NA
131,8,2014,2,34,1.00E-04,3,3,1,0,0,0,0,25,21,NA,NA,NA,NA
131,8,2014,2,34,1.00E-05,0,0,0,0,0,0,0,25,21,NA,NA,NA,NA
131,8,2014,2,34,1.00E-06,0,0,0,0,0,0,0,25,21,NA,NA,NA,NA
132,8,2014,2,34,1.00E-01,3,3,3,3,0,0,0,25,21,NA,NA,NA,NA
132,8,2014,2,34,1.00E-02,3,3,3,3,0,0,0,25,21,NA,NA,NA,NA
132,8,2014,2,34,1.00E-03,3,3,2,2,0,0,0,25,21,NA,NA,NA,NA
132,8,2014,2,34,1.00E-04,3,1,1,0,0,0,0,25,21,NA,NA,NA,NA
132,8,2014,2,34,1.00E-05,0,0,0,0,0,0,0,25,21,NA,NA,NA,NA
132,8,2014,2,34,1.00E-06,0,0,0,0,0,0,0,25,21,NA,NA,NA,NA
133,8,2014,2,34,1.00E-01,3,3,3,3,0,0,0,25,21,NA,NA,NA,NA
133,8,2014,2,34,1.00E-02,3,3,2,3,0,0,0,25,21,NA,NA,NA,NA
133,8,2014,2,34,1.00E-03,3,3,1,1,0,0,0,25,21,NA,NA,NA,NA
133,8,2014,2,34,1.00E-04,3,3,3,1,0,0,0,25,21,NA,NA,NA,NA
133,8,2014,2,34,1.00E-05,1,1,0,0,0,0,0,25,21,NA,NA,NA,NA
133,8,2014,2,34,1.00E-06,0,0,0,0,0,0,0,25,21,NA,NA,NA,NA
134,8,2014,2,34,1.00E-01,3,3,3,3,0,1,1,25,21,NA,NA,NA,NA
134,8,2014,2,34,1.00E-02,3,3,3,3,0,0,0,25,21,NA,NA,NA,NA
134,8,2014,2,34,1.00E-03,3,3,2,2,0,0,0,25,21,NA,NA,NA,NA
134,8,2014,2,34,1.00E-04,2,1,1,1,0,0,0,25,21,NA,NA,NA,NA
134,8,2014,2,34,1.00E-05,0,0,0,0,0,0,0,25,21,NA,NA,NA,NA
134,8,2014,2,34,1.00E-06,0,0,0,0,0,0,0,25,21,NA,NA,NA,NA
135,8,2014,4,35,1.00E-01,3,0,0,3,0,0,0,26,35,NA,NA,NA,NA
135,8,2014,4,35,1.00E-02,3,0,0,3,0,0,0,26,35,NA,NA,NA,NA
135,8,2014,4,35,1.00E-03,3,0,0,1,0,0,0,26,35,NA,NA,NA,NA
135,8,2014,4,35,1.00E-04,1,1,0,0,0,0,0,26,35,NA,NA,NA,NA
135,8,2014,4,35,1.00E-05,1,1,0,2,0,0,0,26,35,NA,NA,NA,NA
135,8,2014,4,35,1.00E-06,0,0,0,0,0,0,0,26,35,NA,NA,NA,NA
136,8,2014,4,35,1.00E-01,3,0,0,3,0,0,0,26,35,NA,NA,NA,NA
136,8,2014,4,35,1.00E-02,3,1,0,3,0,0,0,26,35,NA,NA,NA,NA
136,8,2014,4,35,1.00E-03,3,1,0,2,0,0,0,26,35,NA,NA,NA,NA
136,8,2014,4,35,1.00E-04,1,0,0,0,0,0,0,26,35,NA,NA,NA,NA
136,8,2014,4,35,1.00E-05,2,0,0,1,0,0,0,26,35,NA,NA,NA,NA
136,8,2014,4,35,1.00E-06,0,0,0,0,0,0,0,26,35,NA,NA,NA,NA
137,8,2014,4,35,1.00E-01,3,2,0,3,0,0,0,26,35,NA,NA,NA,NA
137,8,2014,4,35,1.00E-02,3,1,0,3,0,0,0,26,35,NA,NA,NA,NA
137,8,2014,4,35,1.00E-03,3,0,0,1,0,0,0,26,35,NA,NA,NA,NA
137,8,2014,4,35,1.00E-04,2,0,0,1,1,0,1,26,35,NA,NA,NA,NA
137,8,2014,4,35,1.00E-05,0,0,0,0,0,0,0,26,35,NA,NA,NA,NA
137,8,2014,4,35,1.00E-06,0,0,0,0,0,0,0,26,35,NA,NA,NA,NA
138,8,2014,4,35,1.00E-01,3,0,0,3,0,0,0,26,35,NA,NA,NA,NA
138,8,2014,4,35,1.00E-02,3,1,0,2,0,0,0,26,35,NA,NA,NA,NA
138,8,2014,4,35,1.00E-03,3,1,0,3,0,0,0,26,35,NA,NA,NA,NA
138,8,2014,4,35,1.00E-04,2,1,0,0,0,0,0,26,35,NA,NA,NA,NA
138,8,2014,4,35,1.00E-05,0,0,0,0,0,0,0,26,35,NA,NA,NA,NA
